epoch,accuracy,loss,val_accuracy,val_loss
36,0.6163758635520935,0.6393139958381653,0.6912474036216736,0.6034528613090515
37,0.616890013217926,0.638123631477356,0.6922319531440735,0.6028633713722229
38,0.6185089945793152,0.6375940442085266,0.6933149695396423,0.6026707291603088
39,0.6185527443885803,0.637470543384552,0.6933149695396423,0.6009244322776794
40,0.6193622350692749,0.6366018652915955,0.6940041184425354,0.6004870533943176
41,0.6191872358322144,0.6362993717193604,0.6943979263305664,0.6001337170600891
42,0.6191543936729431,0.6357482671737671,0.6948902010917664,0.5992938280105591
43,0.6197779178619385,0.6355067491531372,0.6947917938232422,0.5989264845848083
44,0.6199638843536377,0.635355532169342,0.6946933269500732,0.5977088212966919
45,0.6193403601646423,0.6349376440048218,0.6954809427261353,0.5973134636878967
46,0.6209812164306641,0.6345574259757996,0.6945948600769043,0.5964396595954895
47,0.6207296252250671,0.634442150592804,0.6960716843605042,0.5962865948677063
48,0.6210469007492065,0.6338552832603455,0.6953824758529663,0.5959281921386719
49,0.6222392320632935,0.6333478689193726,0.6950871348381042,0.59490567445755
50,0.622654914855957,0.6329368948936462,0.6958747506141663,0.5945363640785217
51,0.6230378150939941,0.6322911977767944,0.6953824758529663,0.5931103229522705
52,0.6221298575401306,0.6322627067565918,0.6964654922485352,0.5928795337677002
53,0.6241536140441895,0.6320955753326416,0.6955794095993042,0.5923212766647339
54,0.6238910555839539,0.6311248540878296,0.6959732174873352,0.5916483402252197
55,0.6241426467895508,0.6308743953704834,0.6969577670097351,0.5914058685302734
56,0.6242082715034485,0.6310888528823853,0.6965639591217041,0.5900604128837585
57,0.6248427629470825,0.6308872103691101,0.696662425994873,0.5898935794830322
58,0.625214695930481,0.6305965781211853,0.6977453827857971,0.5902946591377258
59,0.6260350942611694,0.629660427570343,0.698434591293335,0.5894726514816284
60,0.6255975365638733,0.6293885707855225,0.6982376575469971,0.5881577730178833
61,0.6264070272445679,0.6291297078132629,0.698729932308197,0.5877732634544373
62,0.6265820860862732,0.6292304992675781,0.699123740196228,0.5881189703941345
63,0.6272165179252625,0.6287149786949158,0.699123740196228,0.5862557888031006
64,0.6268883943557739,0.628010630607605,0.698729932308197,0.5847229957580566
65,0.627872884273529,0.627709686756134,0.699517548084259,0.5851461887359619
66,0.6275228261947632,0.6279054880142212,0.699517548084259,0.5840539336204529
67,0.6287479996681213,0.6270961165428162,0.699517548084259,0.5838965177536011
68,0.6293277740478516,0.6273565888404846,0.699222207069397,0.5825501084327698
69,0.6285620331764221,0.6267640590667725,0.7005020976066589,0.5831977725028992
70,0.6295247077941895,0.6264747381210327,0.7005020976066589,0.5823308229446411
71,0.6307061314582825,0.6260789632797241,0.7009943723678589,0.5819658637046814
72,0.6292183995246887,0.6255691051483154,0.7002067565917969,0.5804246664047241
73,0.6304982900619507,0.6255276203155518,0.7006005644798279,0.580254852771759
74,0.6310124397277832,0.6255192756652832,0.7013881802558899,0.579384446144104
75,0.6318547129631042,0.6248354911804199,0.7031604051589966,0.580716609954834
76,0.6312640309333801,0.6247552633285522,0.7018804550170898,0.5786420106887817
77,0.6314827799797058,0.6242469549179077,0.7019789218902588,0.5782042741775513
78,0.6328939199447632,0.6238394975662231,0.7023727297782898,0.5774974822998047
79,0.6334190368652344,0.623480498790741,0.7029634714126587,0.5763668417930603
80,0.6330908536911011,0.6232936382293701,0.7032588124275208,0.5766618847846985
81,0.6340534687042236,0.6231500506401062,0.7035542130470276,0.5758998394012451
82,0.6330471038818359,0.6227184534072876,0.7040464878082275,0.5757721662521362
83,0.6330798864364624,0.6224667429924011,0.7046371698379517,0.5747080445289612
84,0.6341738104820251,0.6221837997436523,0.7044402956962585,0.5732473731040955
85,0.6359241008758545,0.6220840811729431,0.7056217193603516,0.5735064744949341
86,0.6357927918434143,0.6214032769203186,0.7056217193603516,0.5737683773040771
87,0.6346442103385925,0.6216375231742859,0.7058186531066895,0.5719795227050781
88,0.6359241008758545,0.6214467883110046,0.7060155272483826,0.5714660286903381
89,0.6357927918434143,0.6213146448135376,0.7070985436439514,0.5715140700340271
90,0.6351146101951599,0.6209974884986877,0.7077877521514893,0.5711550712585449
91,0.636591374874115,0.620019257068634,0.7084769010543823,0.5704163908958435
92,0.6371601819992065,0.6198192834854126,0.7098552584648132,0.5680788159370422
93,0.6374555826187134,0.6194725036621094,0.7091661095619202,0.569482147693634
94,0.637925922870636,0.6198846697807312,0.7099537253379822,0.5687533617019653
95,0.6389432549476624,0.6188045740127563,0.7111351490020752,0.5677703022956848
96,0.6384729146957397,0.6187112927436829,0.7105444669723511,0.5678355693817139
97,0.6392824053764343,0.6183747053146362,0.712710440158844,0.5666780471801758
98,0.639107346534729,0.6186987161636353,0.711824357509613,0.5660521984100342
99,0.6394136548042297,0.6184479594230652,0.7129073739051819,0.5668145418167114
100,0.6395668387413025,0.6184427738189697,0.7149748802185059,0.5654986500740051
101,0.6396543383598328,0.6176572442054749,0.7165501713752747,0.564628005027771
102,0.6400700211524963,0.6176220178604126,0.7156640887260437,0.5648541450500488
103,0.6414374113082886,0.6170617341995239,0.7187161445617676,0.563543438911438
104,0.640387237071991,0.6171952486038208,0.7197991609573364,0.5623235106468201
105,0.6413826942443848,0.6164731383323669,0.7182238698005676,0.5636007785797119
106,0.6421156525611877,0.6164023876190186,0.7205867767333984,0.562397301197052
107,0.6417765021324158,0.6159887909889221,0.7210790514945984,0.5626215934753418
108,0.6424109935760498,0.6157855987548828,0.7215713262557983,0.5617501735687256
109,0.6432642340660095,0.6159044504165649,0.7224574089050293,0.5605474710464478
110,0.6426844596862793,0.6153989434242249,0.7235404253005981,0.5613493323326111
111,0.6439533829689026,0.6154043078422546,0.7238357663154602,0.5588475465774536
112,0.645211398601532,0.6142767667770386,0.7237372994422913,0.5585319995880127
